backbone_id	mean_jump_distance_km	max_jump_distance_km	jump_distance_dispersion_km	interregional_leap_count	long_jump_label
AE541	0.0	0.0	0.0	1	
AF830	0.0	0.0	0.0	0	
AG535	0.0	0.0	0.0	1	
AF772	0.0	0.0	0.0	0	
AB260	0.0	0.0	0.0	1	
AE025	0.0	0.0	0.0	1	
AF767	0.0	0.0	0.0	1	
AE858	0.0	0.0	0.0	1	
AG176	0.0	0.0	0.0	1	
AA278	0.0	0.0	0.0	1	
AF518	0.0	0.0	0.0	1	
AC498	0.0	0.0	0.0	1	
AG409	0.0	0.0	0.0	2	
AF285	0.0	0.0	0.0	2	
AF244	0.0	0.0	0.0	0	
AA197	0.0	0.0	0.0	0	
AC170	0.0	0.0	0.0	2	
AC490	0.0	0.0	0.0	1	1.0
AC124	0.0	0.0	0.0	1	
AC555	0.0	0.0	0.0	1	
AB382	0.0	0.0	0.0	1	
AG628	0.0	0.0	0.0	0	0.0
AA459	0.0	0.0	0.0	2	
AA444	0.0	0.0	0.0	2	
AB156	0.0	0.0	0.0	1	
AE063	0.0	0.0	0.0	2	
AB335	0.0	0.0	0.0	2	
AE519	0.0	0.0	0.0	1	
AF185	0.0	0.0	0.0	1	
AB680	0.0	0.0	0.0	1	
AF860	0.0	0.0	0.0	2	
AE764	0.0	0.0	0.0	1	
AA016	0.0	0.0	0.0	0	
AD367	0.0	0.0	0.0	2	
AD223	0.0	0.0	0.0	1	1.0
AG419	0.0	0.0	0.0	0	0.0
AB569	0.0	0.0	0.0	1	
AF826	0.0	0.0	0.0	1	
AG082	0.0	0.0	0.0	0	0.0
AE153	0.0	0.0	0.0	0	
AD792	0.0	0.0	0.0	0	
AB486	0.0	0.0	0.0	1	
AB384	0.0	0.0	0.0	1	
AB300	0.0	0.0	0.0	1	
AE741	0.0	0.0	0.0	1	
AH503	0.0	0.0	0.0	0	
AE948	0.0	0.0	0.0	0	
AG022	0.0	0.0	0.0	0	
AB021	0.0	0.0	0.0	0	
AG906	0.0	0.0	0.0	1	
AH252	0.0	0.0	0.0	0	
AG718	0.0	0.0	0.0	0	
AG421	0.0	0.0	0.0	1	
AC371	0.0	0.0	0.0	0	
AG069	0.0	0.0	0.0	0	
AH185	0.0	0.0	0.0	1	
AB354	0.0	0.0	0.0	1	
AA818	0.0	0.0	0.0	1	1.0
AF922	0.0	0.0	0.0	2	
AF402	0.0	0.0	0.0	2	
AD110	0.0	0.0	0.0	1	
AD264	0.0	0.0	0.0	1	1.0
AF998	0.0	0.0	0.0	1	
AB213	0.0	0.0	0.0	1	
AC877	0.0	0.0	0.0	1	
AC440	0.0	0.0	0.0	2	
AG451	0.0	0.0	0.0	1	
AA540	0.0	0.0	0.0	1	
AD333	0.0	0.0	0.0	1	
AB068	0.0	0.0	0.0	1	
AC546	0.0	0.0	0.0	1	
AC700	0.0	0.0	0.0	2	
AA705	0.0	0.0	0.0	1	
AC519	0.0	0.0	0.0	1	
AF987	0.0	0.0	0.0	2	
AF710	0.0	0.0	0.0	1	
AD211	0.0	0.0	0.0	0	
AC873	0.0	0.0	0.0	0	
AD657	0.0	0.0	0.0	1	
AB540	0.0	0.0	0.0	2	
AA844	0.0	0.0	0.0	2	
AC404	0.0	0.0	0.0	1	
AF653	0.0	0.0	0.0	1	
AB963	0.0	0.0	0.0	1	
AG087	0.0	0.0	0.0	1	
AG561	0.0	0.0	0.0	1	
AG375	0.0	0.0	0.0	1	
AB273	0.0	0.0	0.0	1	
AC957	0.0	0.0	0.0	1	
AA206	0.0	0.0	0.0	0	0.0
AF540	0.0	0.0	0.0	2	
AA350	0.0	0.0	0.0	1	
AA867	0.0	0.0	0.0	1	
AG739	0.0	0.0	0.0	2	
AB017	0.0	0.0	0.0	1	
AG573	0.0	0.0	0.0	1	1.0
AH366	0.0	0.0	0.0	1	
AC797	0.0	0.0	0.0	1	
AG900	0.0	0.0	0.0	0	
AA707	0.0	0.0	0.0	0	0.0
AD062	0.0	0.0	0.0	1	
AF277	0.0	0.0	0.0	1	
AC890	0.0	0.0	0.0	2	1.0
AG522	0.0	0.0	0.0	1	
AD932	0.0	0.0	0.0	2	
AA704	0.0	0.0	0.0	0	
AB925	0.0	0.0	0.0	1	
AD099	0.0	0.0	0.0	1	
AG207	0.0	0.0	0.0	0	0.0
AA112	0.0	0.0	0.0	3	
AE108	0.0	0.0	0.0	1	1.0
AB989	0.0	0.0	0.0	1	
AC275	0.0	0.0	0.0	1	
AC270	0.0	0.0	0.0	1	
AA581	0.0	0.0	0.0	1	
AA548	0.0	0.0	0.0	1	
AD614	0.0	0.0	0.0	1	
AC242	0.0	0.0	0.0	1	1.0
AD474	0.0	0.0	0.0	2	
AD958	0.0	0.0	0.0	1	
AC446	0.0	0.0	0.0	1	
AB548	0.0	0.0	0.0	2	
AF029	0.0	0.0	0.0	1	
AD915	0.0	0.0	0.0	2	
AD671	0.0	0.0	0.0	2	
AA182	0.0	0.0	0.0	1	
AA585	0.0	0.0	0.0	1	
AB191	0.0	0.0	0.0	1	
AC762	0.0	0.0	0.0	0	0.0
AF046	0.0	0.0	0.0	0	
AC761	0.0	0.0	0.0	1	
AB868	0.0	0.0	0.0	1	
AF896	0.0	0.0	0.0	1	
AD037	0.0	0.0	0.0	0	
AF853	0.0	0.0	0.0	0	
AG935	0.0	0.0	0.0	0	
AF852	0.0	0.0	0.0	0	
AF612	0.0	0.0	0.0	0	
AF898	0.0	0.0	0.0	1	
AB994	0.0	0.0	0.0	1	
AA678	0.0	0.0	0.0	0	
AF828	0.0	0.0	0.0	0	
AE511	0.0	0.0	0.0	0	
AG212	0.0	0.0	0.0	1	
AF400	0.0	0.0	0.0	1	
AF854	0.0	0.0	0.0	0	
AE510	0.0	0.0	0.0	1	
AG130	0.0	0.0	0.0	0	
AE981	0.0	0.0	0.0	1	
AG817	0.0	0.0	0.0	1	
AE506	0.0	0.0	0.0	1	
AF613	0.0	0.0	0.0	0	
AE509	0.0	0.0	0.0	0	
AE857	0.0	0.0	0.0	2	
AB013	0.0	0.0	0.0	1	
AE980	0.0	0.0	0.0	0	
AF829	0.0	0.0	0.0	1	
AG355	0.0	0.0	0.0	1	
AF399	0.0	0.0	0.0	0	
AG523	0.0	0.0	0.0	0	
AG910	0.0	0.0	0.0	0	
AG298	0.0	0.0	0.0	0	0.0
AE351	0.0	0.0	0.0	3	
AG570	0.0	0.0	0.0	1	
AC724	0.0	0.0	0.0	2	
AA055	0.0	0.0	0.0	1	
AF030	0.0	0.0	0.0	1	1.0
AE106	0.0	0.0	0.0	2	
AG250	0.0	0.0	0.0	1	
AB656	0.0	0.0	0.0	0	0.0
AH414	0.0	0.0	0.0	1	
AG466	0.0	0.0	0.0	1	
AG566	0.0	0.0	0.0	1	
AE128	0.0	0.0	0.0	1	
AE127	0.0	0.0	0.0	1	
AG822	0.0	0.0	0.0	1	
AE328	0.0	0.0	0.0	1	
AE327	0.0	0.0	0.0	2	
AG251	0.0	0.0	0.0	1	
AF047	0.0	0.0	0.0	0	
AG467	0.0	0.0	0.0	1	
AG938	0.0	0.0	0.0	0	
AB986	0.0	0.0	0.0	2	
AA690	0.0	0.0	0.0	1	
AA862	0.0	0.0	0.0	0	
AH436	0.0	0.0	0.0	1	
AG435	0.0	0.0	0.0	1	
AC769	0.0	0.0	0.0	1	
AE975	0.0	0.0	0.0	2	
AD721	0.0	0.0	0.0	2	
AG220	0.0	0.0	0.0	1	
AA822	0.0	0.0	0.0	2	
AF180	0.0	0.0	0.0	1	
AE575	0.0	0.0	0.0	1	
AD520	0.0	0.0	0.0	1	
AD340	0.0	0.0	0.0	1	
AB945	0.0	0.0	0.0	1	
AF213	0.0	0.0	0.0	1	
AC002	0.0	0.0	0.0	1	
AE500	0.0	0.0	0.0	2	
AH371	0.0	0.0	0.0	1	
AF770	0.0	0.0	0.0	1	
AC544	0.0	0.0	0.0	1	
AB610	0.0	0.0	0.0	1	
AE916	0.0	0.0	0.0	0	
AH116	0.0	0.0	0.0	0	
AF796	0.0	0.0	0.0	1	
AG304	0.0	0.0	0.0	2	
AD140	0.0	0.0	0.0	0	
AA640	0.0	0.0	0.0	2	
AC415	0.0	0.0	0.0	1	
AC418	0.0	0.0	0.0	2	
AA985	0.0	0.0	0.0	3	
AD916	0.0	0.0	0.0	1	
AE007	0.0	0.0	0.0	1	
AA699	0.0	0.0	0.0	1	
AC486	0.0	0.0	0.0	1	
AG083	0.0	0.0	0.0	1	
AE961	0.0	0.0	0.0	0	
AH430	0.0	0.0	0.0	0	
AH164	0.0	0.0	0.0	0	
AF903	0.0	0.0	0.0	0	
AH192	0.0	0.0	0.0	0	
AD832	0.0	0.0	0.0	0	
AH124	0.0	0.0	0.0	0	
AH427	0.0	0.0	0.0	0	
AF759	0.0	0.0	0.0	0	
AE962	0.0	0.0	0.0	0	
AE613	0.0	0.0	0.0	0	
AE963	0.0	0.0	0.0	0	
AB599	0.0	0.0	0.0	0	
AG074	0.0	0.0	0.0	0	
AB288	0.0	0.0	0.0	0	
AF421	0.0	0.0	0.0	1	
AD830	0.0	0.0	0.0	0	
AF758	0.0	0.0	0.0	0	
AF918	0.0	0.0	0.0	0	
AG420	0.0	0.0	0.0	0	
AG896	0.0	0.0	0.0	0	
AB958	0.0	0.0	0.0	1	
AB398	0.0	0.0	0.0	0	
AH320	0.0	0.0	0.0	1	
AG306	0.0	0.0	0.0	0	
AD561	0.0	0.0	0.0	1	
AD470	0.0	0.0	0.0	1	
AF880	0.0	0.0	0.0	0	
AG865	0.0	0.0	0.0	1	
AD562	0.0	0.0	0.0	0	
AB953	0.0	0.0	0.0	1	
AH259	0.0	0.0	0.0	1	
AE676	0.0	0.0	0.0	1	
AF538	0.0	0.0	0.0	1	
AE923	0.0	0.0	0.0	0	
AE143	0.0	0.0	0.0	0	
AG161	0.0	0.0	0.0	0	
AG160	0.0	0.0	0.0	0	
AG719	0.0	0.0	0.0	0	0.0
AF988	0.0	0.0	0.0	0	
AD857	0.0	0.0	0.0	0	
AH206	0.0	0.0	0.0	0	
AG068	0.0	0.0	0.0	0	
AC268	0.0	0.0	0.0	0	
AC844	0.0	0.0	0.0	0	0.0
AB895	0.0	0.0	0.0	0	
AB330	0.0	0.0	0.0	1	
AD500	0.0	0.0	0.0	0	
AE740	0.0	0.0	0.0	0	
AF211	0.0	0.0	0.0	0	
AD842	0.0	0.0	0.0	1	
AC485	0.0	0.0	0.0	1	
AD029	0.0	0.0	0.0	1	
AG883	0.0	0.0	0.0	1	
AC077	0.0	0.0	0.0	2	
AE053	0.0	0.0	0.0	1	
AB813	0.0	0.0	0.0	1	
AE573	0.0	0.0	0.0	1	
AE691	0.0	0.0	0.0	1	
AA096	0.0	0.0	0.0	2	
AD581	0.0	0.0	0.0	1	1.0
AA950	0.0	0.0	0.0	0	
AB070	0.0	0.0	0.0	0	
AD364	0.0	0.0	0.0	0	
AC538	0.0	0.0	0.0	0	
AH488	0.0	0.0	0.0	0	
AA164	0.0	0.0	0.0	1	
AH474	0.0	0.0	0.0	0	
AF951	0.0	0.0	0.0	1	
AA798	0.0	0.0	0.0	0	0.0
AC350	0.0	0.0	0.0	0	0.0
AF251	0.0	0.0	0.0	1	1.0
AG472	0.0	0.0	0.0	2	
AC299	0.0	0.0	0.0	1	
AB774	0.0	0.0	0.0	2	
AB518	0.0	0.0	0.0	1	
AD459	0.0	0.0	0.0	1	
AC472	0.0	0.0	0.0	0	0.0
AC039	0.0	0.0	0.0	0	
AB625	0.0	0.0	0.0	1	
AF577	0.0	0.0	0.0	1	
AH278	0.0	0.0	0.0	1	
AB916	0.0	0.0	0.0	1	
AC651	0.0	0.0	0.0	0	
AB126	0.0	0.0	0.0	2	
AC063	0.0	0.0	0.0	1	
AF647	0.0	0.0	0.0	1	
AH173	0.0	0.0	0.0	1	
AC952	0.0	0.0	0.0	0	
AH005	0.0	0.0	0.0	1	
AB556	0.0	0.0	0.0	0	
AC219	0.0	0.0	0.0	1	
AC052	0.0	0.0	0.0	0	
AC084	0.0	0.0	0.0	2	
AA584	0.0	0.0	0.0	1	
AB748	0.0	0.0	0.0	1	
AG897	0.0	0.0	0.0	0	
AD119	0.0	0.0	0.0	1	
AA415	0.0	0.0	0.0	1	
AA787	0.0	0.0	0.0	0	
AD205	0.0	0.0	0.0	0	
AD969	0.0	0.0	0.0	0	
AB668	0.0	0.0	0.0	1	
AE933	0.0	0.0	0.0	1	
AA589	0.0	0.0	0.0	1	
AF576	0.0	0.0	0.0	2	
AD098	0.0	0.0	0.0	1	
AF362	0.0	0.0	0.0	1	
AD905	0.0	0.0	0.0	1	
AB919	0.0	0.0	0.0	2	
AB513	0.0	0.0	0.0	1	
AE767	0.0	0.0	0.0	0	
AB367	0.0	0.0	0.0	0	
AC010	0.0	0.0	0.0	0	
AC723	0.0	0.0	0.0	0	
AA077	0.0	0.0	0.0	0	
AG047	0.0	0.0	0.0	1	
AF102	0.0	0.0	0.0	1	
AC982	0.0	0.0	0.0	0	
AD968	0.0	0.0	0.0	0	
AF633	0.0	0.0	0.0	1	
AD959	0.0	0.0	0.0	1	
AC058	0.0	0.0	0.0	1	
AF215	0.0	0.0	0.0	0	
AG284	0.0	0.0	0.0	0	
AH057	0.0	0.0	0.0	0	
AE175	0.0	0.0	0.0	0	
AE960	0.0	0.0	0.0	0	
AD639	0.0	0.0	0.0	0	
AC400	0.0	0.0	0.0	0	
AE868	0.0	0.0	0.0	1	
AF444	0.0	0.0	0.0	1	
AD063	0.0	0.0	0.0	2	
AA651	0.0	0.0	0.0	1	
AF246	0.0	0.0	0.0	1	
AD082	0.0	0.0	0.0	1	
AD278	0.0	0.0	0.0	1	
AG674	0.0	0.0	0.0	1	
AF388	0.0	0.0	0.0	1	
AD105	0.0	0.0	0.0	1	1.0
AE028	0.0	0.0	0.0	1	
AE585	0.0	0.0	0.0	1	
AE527	0.0	0.0	0.0	2	
AG240	0.0	0.0	0.0	2	
AD362	0.0	0.0	0.0	1	
AG262	0.0	0.0	0.0	1	
AG489	0.0	0.0	0.0	1	
AF762	0.0	0.0	0.0	1	
AB875	0.0	0.0	0.0	1	
AH029	0.0	0.0	0.0	1	
AG802	0.0	0.0	0.0	1	
AE326	0.0	0.0	0.0	1	
AC855	0.0	0.0	0.0	1	
AH079	0.0	0.0	0.0	1	
AB703	0.0	0.0	0.0	2	
AG048	0.0	0.0	0.0	1	
AC599	0.0	0.0	0.0	2	
AE133	0.0	0.0	0.0	0	
AA733	0.0	0.0	0.0	1	1.0
AC720	0.0	0.0	0.0	2	1.0
AC722	0.0	0.0	0.0	2	
AD260	0.0	0.0	0.0	2	
AB227	0.0	0.0	0.0	1	
AD936	0.0	0.0	0.0	1	
AF703	0.0	0.0	0.0	2	
AD689	0.0	0.0	0.0	1	
AD920	0.0	0.0	0.0	1	
AB329	0.0	0.0	0.0	1	
AB401	0.0	0.0	0.0	1	
AC520	0.0	0.0	0.0	1	
AG948	0.0	0.0	0.0	1	
AA043	0.0	0.0	0.0	1	1.0
AE935	0.0	0.0	0.0	0	0.0
AG364	0.0	0.0	0.0	0	
AA654	0.0	0.0	0.0	2	
AC616	0.0	0.0	0.0	2	
AF712	0.0	0.0	0.0	1	
AF713	0.0	0.0	0.0	1	
AC251	0.0	0.0	0.0	2	
AF079	0.0	0.0	0.0	2	
AE931	0.0	0.0	0.0	1	
AF445	0.0	0.0	0.0	1	
AF007	0.0	0.0	0.0	0	
AC862	0.0	0.0	0.0	2	
AD420	0.0	0.0	0.0	1	
AH330	0.0	0.0	0.0	2	
AE927	0.0	0.0	0.0	1	
AG410	0.0	0.0	0.0	2	
AH413	0.0	0.0	0.0	2	
AF088	0.0	0.0	0.0	0	
AA492	0.0	0.0	0.0	1	
AA080	0.0	0.0	0.0	1	
AF868	0.0	0.0	0.0	1	
AD232	0.0	0.0	0.0	2	
AA341	0.0	0.0	0.0	2	
AG488	0.0	0.0	0.0	1	
AF134	0.0	0.0	0.0	1	
AE148	0.0	0.0	0.0	1	
AD224	0.0	0.0	0.0	1	
AB568	0.0	0.0	0.0	0	0.0
AH513	0.0	0.0	0.0	0	
AG142	0.0	0.0	0.0	1	
AA491	0.0	0.0	0.0	1	
AA913	0.0	0.0	0.0	2	
AE096	0.0	0.0	0.0	1	
AG329	0.0	0.0	0.0	1	
AA641	0.0	0.0	0.0	2	
AA806	0.0	0.0	0.0	2	
AD136	0.0	0.0	0.0	0	
AE170	0.0	0.0	0.0	1	
AE650	0.0	0.0	0.0	1	
AB356	0.0	0.0	0.0	1	
AA914	0.0	0.0	0.0	0	
AC725	0.0	0.0	0.0	0	
AC560	0.0	0.0	0.0	0	
AG614	0.0	0.0	0.0	1	
AE406	0.0	0.0	0.0	1	
AA956	0.0	0.0	0.0	3	
AC556	0.0	0.0	0.0	0	0.0
AF814	0.0	0.0	0.0	1	
AD343	0.0	0.0	0.0	1	
AF299	0.0	0.0	0.0	1	
AG124	0.0	0.0	0.0	0	
AD108	0.0	0.0	0.0	1	
AF202	0.0	0.0	0.0	1	
AA034	0.0	0.0	0.0	2	
AE812	0.0	0.0	0.0	1	
AA880	0.0	0.0	0.0	1	
AA870	0.0	0.0	0.0	1	
AE810	0.0	0.0	0.0	1	
AD431	0.0	0.0	0.0	1	
AD428	0.0	0.0	0.0	1	
AF573	0.0	0.0	0.0	2	
AD467	0.0	0.0	0.0	1	1.0
AG805	0.0	0.0	0.0	1	
AC475	0.0	0.0	0.0	1	
AF061	0.0	0.0	0.0	2	
AE202	0.0	0.0	0.0	0	0.0
AE828	0.0	0.0	0.0	1	
AA625	0.0	0.0	0.0	1	
AB681	0.0	0.0	0.0	0	0.0
AF545	0.0	0.0	0.0	1	
AC132	0.0	0.0	0.0	2	
AA968	0.0	0.0	0.0	0	0.0
AE566	0.0	0.0	0.0	1	
AF187	0.0	0.0	0.0	1	1.0
AA788	0.0	0.0	0.0	0	0.0
AB563	0.0	0.0	0.0	1	
AE593	0.0	0.0	0.0	1	
AE906	0.0	0.0	0.0	0	
AF755	0.0	0.0	0.0	1	
AG867	0.0	0.0	0.0	1	
AG248	0.0	0.0	0.0	1	
AG963	0.0	0.0	0.0	1	
AC894	0.0	0.0	0.0	1	
AA062	0.0	0.0	0.0	0	0.0
AB931	0.0	0.0	0.0	1	
AD942	0.0	0.0	0.0	0	0.0
AD115	0.0	0.0	0.0	1	
AB463	0.0	0.0	0.0	0	
AA353	0.0	0.0	0.0	0	0.0
AF939	0.0	0.0	0.0	2	
AE225	0.0	0.0	0.0	2	
AA039	0.0	0.0	0.0	1	
AD304	0.0	0.0	0.0	1	
AA416	0.0	0.0	0.0	1	
AB455	0.0	0.0	0.0	0	
AD820	0.0	0.0	0.0	1	
AE990	0.0	0.0	0.0	1	
AH312	0.0	0.0	0.0	1	
AG028	0.0	0.0	0.0	1	
AA293	0.0	0.0	0.0	1	
AG971	0.0	0.0	0.0	1	
AG029	0.0	0.0	0.0	1	
AF002	0.0	0.0	0.0	1	
AA290	0.0	0.0	0.0	1	
AC701	0.0	0.0	0.0	1	
AG729	0.0	0.0	0.0	1	
AE728	0.0	0.0	0.0	1	
AH284	0.0	0.0	0.0	1	
AD004	0.0	0.0	0.0	1	
AD231	0.0	0.0	0.0	1	
AD005	0.0	0.0	0.0	2	
AD234	0.0	0.0	0.0	1	
AB938	0.0	0.0	0.0	1	
AF921	0.0	0.0	0.0	1	
AG898	0.0	0.0	0.0	1	
AC234	0.0	0.0	0.0	1	
AH487	0.0	0.0	0.0	1	
AF382	0.0	0.0	0.0	1	
AH030	0.0	0.0	0.0	1	
AF692	0.0	0.0	0.0	0	
AB139	0.0	0.0	0.0	1	
AH432	0.0	0.0	0.0	1	
AB609	0.0	0.0	0.0	1	
AD855	0.0	0.0	0.0	0	
AC659	0.0	0.0	0.0	1	
AC323	0.0	0.0	0.0	0	
AE078	0.0	0.0	0.0	2	
AG950	0.0	0.0	0.0	0	
AA115	0.0	0.0	0.0	1	
AD095	0.0	0.0	0.0	1	
AF136	0.0	0.0	0.0	1	
AG893	0.0	0.0	0.0	1	
AG655	0.0	0.0	0.0	1	
AA265	0.0	0.0	0.0	1	
AC918	0.0	0.0	0.0	1	
AA760	0.0	0.0	0.0	1	
AD643	0.0	0.0	0.0	1	
AB960	0.0	0.0	0.0	1	
AH108	0.0	0.0	0.0	0	
AG166	0.0	0.0	0.0	1	
AA755	0.0	0.0	0.0	0	
AG924	0.0	0.0	0.0	1	
AF459	0.0	0.0	0.0	1	
AE230	0.0	0.0	0.0	1	
AG871	0.0	0.0	0.0	1	
AD043	0.0	0.0	0.0	1	
AG336	0.0	0.0	0.0	1	
AC131	0.0	0.0	0.0	1	
AE196	0.0	0.0	0.0	1	
AC130	0.0	0.0	0.0	1	
AC879	0.0	0.0	0.0	1	
AA544	0.0	0.0	0.0	1	
AE301	0.0	0.0	0.0	1	
AC543	0.0	0.0	0.0	0	0.0
AG891	0.0	0.0	0.0	1	
AH343	0.0	0.0	0.0	1	
AH388	0.0	0.0	0.0	1	
AG019	0.0	0.0	0.0	1	
AG094	0.0	0.0	0.0	1	
AD381	0.0	0.0	0.0	1	
AG335	0.0	0.0	0.0	1	
AD388	0.0	0.0	0.0	1	
AG994	0.0	0.0	0.0	1	
AC617	0.0	0.0	0.0	1	
AF385	0.0	0.0	0.0	1	
AG406	0.0	0.0	0.0	1	
AF396	0.0	0.0	0.0	1	
AE683	0.0	0.0	0.0	1	
AG827	0.0	0.0	0.0	1	
AH518	0.0	0.0	0.0	1	
AC233	0.0	0.0	0.0	1	
AF443	0.0	0.0	0.0	1	
AC226	0.0	0.0	0.0	2	
AB678	0.0	0.0	0.0	1	
AF499	0.0	0.0	0.0	1	
AH510	0.0	0.0	0.0	1	
AD540	0.0	0.0	0.0	1	
AD742	0.0	0.0	0.0	1	
AH517	0.0	0.0	0.0	1	
AG343	0.0	0.0	0.0	1	
AG342	0.0	0.0	0.0	1	
AG344	0.0	0.0	0.0	1	
AA494	0.0	0.0	0.0	1	
AH360	0.0	0.0	0.0	0	
AE976	0.0	0.0	0.0	1	
AE978	0.0	0.0	0.0	1	
AG100	0.0	0.0	0.0	1	
AG622	0.0	0.0	0.0	1	
AD437	0.0	0.0	0.0	1	
AH453	0.0	0.0	0.0	1	
AG662	0.0	0.0	0.0	1	
AF048	0.0	0.0	0.0	1	
AG099	0.0	0.0	0.0	1	
AH365	0.0	0.0	0.0	1	
AE452	0.0	0.0	0.0	2	
AG797	0.0	0.0	0.0	1	
AG663	0.0	0.0	0.0	1	
AH067	0.0	0.0	0.0	1	
AE456	0.0	0.0	0.0	1	
AD754	0.0	0.0	0.0	1	
AG984	0.0	0.0	0.0	1	
AF196	0.0	0.0	0.0	1	
AH106	0.0	0.0	0.0	0	
AD039	0.0	0.0	0.0	0	
AH400	0.0	0.0	0.0	0	
AE177	0.0	0.0	0.0	2	
AC936	0.0	0.0	0.0	0	
AB346	0.0	0.0	0.0	1	
AD390	0.0	0.0	0.0	1	
AC453	0.0	0.0	0.0	1	
AC001	0.0	0.0	0.0	1	
AG400	0.0	0.0	0.0	1	
AA813	0.0	0.0	0.0	1	
AD679	0.0	0.0	0.0	1	
AD238	0.0	0.0	0.0	0	
AH039	0.0	0.0	0.0	1	
AD346	0.0	0.0	0.0	1	
AC526	0.0	0.0	0.0	1	
AE278	0.0	0.0	0.0	1	
AB140	0.0	0.0	0.0	1	
AH477	0.0	0.0	0.0	1	
AC306	0.0	0.0	0.0	1	
AB651	0.0	0.0	0.0	1	
AE121	0.0	0.0	0.0	1	
AD315	0.0	0.0	0.0	1	
AB206	0.0	0.0	0.0	1	
AB208	0.0	0.0	0.0	1	
AF336	0.0	0.0	0.0	1	
AB145	0.0	0.0	0.0	1	
AB142	0.0	0.0	0.0	1	
AG347	0.0	0.0	0.0	1	
AF355	0.0	0.0	0.0	1	
AC895	0.0	0.0	0.0	1	
AH466	0.0	0.0	0.0	1	
AC896	0.0	0.0	0.0	1	
AA145	0.0	0.0	0.0	1	
AG937	0.0	0.0	0.0	1	
AE389	0.0	0.0	0.0	1	
AH465	0.0	0.0	0.0	1	
AE595	0.0	0.0	0.0	1	
AE596	0.0	0.0	0.0	1	
AD320	0.0	0.0	0.0	1	
AB216	0.0	0.0	0.0	1	
AH295	0.0	0.0	0.0	1	
AD753	0.0	0.0	0.0	1	
AC250	0.0	0.0	0.0	1	
AG993	0.0	0.0	0.0	1	
AB732	0.0	0.0	0.0	1	
AB128	0.0	0.0	0.0	1	
AE922	0.0	0.0	0.0	1	
AF654	0.0	0.0	0.0	1	
AB801	0.0	0.0	0.0	1	
AG818	0.0	0.0	0.0	0	
AE563	0.0	0.0	0.0	1	
AG944	0.0	0.0	0.0	1	
AH234	0.0	0.0	0.0	1	
AC334	0.0	0.0	0.0	1	
AG615	0.0	0.0	0.0	0	
AD438	0.0	0.0	0.0	0	
AG879	0.0	0.0	0.0	1	
AG657	0.0	0.0	0.0	1	
AC989	0.0	0.0	0.0	1	
AG989	0.0	0.0	0.0	1	
AG933	0.0	0.0	0.0	0	
AG381	0.0	0.0	0.0	1	
AH301	0.0	0.0	0.0	1	
AG974	0.0	0.0	0.0	1	
AE188	0.0	0.0	0.0	1	
AH042	0.0	0.0	0.0	0	
AG527	0.0	0.0	0.0	0	
AF096	0.0	0.0	0.0	1	
AF097	0.0	0.0	0.0	1	
AF118	0.0	0.0	0.0	1	
AH130	0.0	0.0	0.0	1	
AH250	0.0	0.0	0.0	1	
AE880	0.0	0.0	0.0	1	
AH198	0.0	0.0	0.0	1	
AC906	0.0	0.0	0.0	1	
AH210	0.0	0.0	0.0	1	
AG643	0.0	0.0	0.0	1	
AH103	0.0	0.0	0.0	1	
AF063	0.0	0.0	0.0	1	
AE140	0.0	0.0	0.0	1	
AE139	0.0	0.0	0.0	1	
AE172	0.0	0.0	0.0	1	
AG175	0.0	0.0	0.0	1	
AE141	0.0	0.0	0.0	1	
AF024	0.0	0.0	0.0	1	
AC905	0.0	0.0	0.0	1	
AD866	0.0	0.0	0.0	1	
AH416	0.0	0.0	0.0	1	
AF062	0.0	0.0	0.0	1	
AH322	0.0	0.0	0.0	1	
AH514	0.0	0.0	0.0	1	
AD867	0.0	0.0	0.0	1	
AH092	0.0	0.0	0.0	1	
AH190	0.0	0.0	0.0	1	
AH142	0.0	0.0	0.0	1	
AH309	0.0	0.0	0.0	1	
AB396	0.0	0.0	0.0	1	
AD327	0.0	0.0	0.0	1	
AA071	0.0	0.0	0.0	1	
AA658	0.0	0.0	0.0	1	
AC384	0.0	0.0	0.0	1	
AH446	0.0	0.0	0.0	0	
AC730	0.0	0.0	0.0	1	
AG330	0.0	0.0	0.0	1	
AH505	0.0	0.0	0.0	1	
AE012	0.0	0.0	0.0	1	
AB551	0.0	0.0	0.0	1	
AB552	0.0	0.0	0.0	1	
AF959	0.0	0.0	0.0	1	
AG699	0.0	0.0	0.0	1	
AC197	0.0	0.0	0.0	1	
AC815	0.0	0.0	0.0	2	
AC336	0.0	0.0	0.0	1	
AA210	0.0	0.0	0.0	1	
AA909	0.0	0.0	0.0	1	
AB470	0.0	0.0	0.0	2	
AF685	0.0	0.0	0.0	1	
AF133	0.0	0.0	0.0	1	
AH288	0.0	0.0	0.0	0	
AF367	0.0	0.0	0.0	0	
AC055	0.0	0.0	0.0	0	
AE117	0.0	0.0	0.0	0	
AE718	0.0	0.0	0.0	1	
AG687	0.0	0.0	0.0	1	
AH450	0.0	0.0	0.0	2	
AC860	0.0	0.0	0.0	1	
AG327	0.0	0.0	0.0	1	
AC698	0.0	0.0	0.0	1	
AC949	0.0	0.0	0.0	1	
AF234	0.0	0.0	0.0	1	
AF485	0.0	0.0	0.0	2	
AC089	0.0	0.0	0.0	1	
AD096	0.0	0.0	0.0	1	
AH171	0.0	0.0	0.0	1	
