backbone_id	n_train_macro_regions	n_test_macro_regions	n_new_macro_regions	new_macro_regions	macro_region_jump_label	n_train_host_families	n_test_host_families	n_new_host_families	new_host_families	host_family_jump_label	n_train_host_orders	n_test_host_orders	n_new_host_orders	new_host_orders	host_order_jump_label	weighted_new_country_burden	rarity_weighted_new_country_burden	n_new_countries_recomputed
AD237	0	1	1	Asia		0	2	2	Paracoccaceae,Roseobacteraceae		0	1	1	Rhodobacterales		0.0646867424517042	1.7305119951570758	2
AB553	0	2	2	Asia,Middle East and West Asia		0	2	2	Azospirillaceae,Paracoccaceae		0	2	2	Rhodobacterales,Rhodospirillales		0.353290231849893	1.804917291097476	2
AA431	0	1	1	Europe		0	1	1	Roseobacteraceae		0	1	1	Rhodobacterales		0.0764719112901872	0.8916349809885932	1
AE727	0	3	3	Asia,Europe,North America		0	4	4	Hymenobacteraceae,Oxalobacteraceae,Paracoccaceae,Roseobacteraceae		0	3	3	Burkholderiales,Cytophagales,Rhodobacterales		0.1782020444324331	3.40252321752861	4
AD918	0	2	2	Asia,North America		0	2	2	Bacillaceae,Erwiniaceae		0	2	2	Bacillales,Enterobacterales		0.0465753438088313	1.5993717342457496	2
AE908	0	2	2	Africa,North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.4583109078960389	1.7465029194993602	2
AA865	1	1	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.2357022603955158	0.9984947315604616	1
AD366	0	1	1	Europe		1	1	0			1	1	0			0.1796053020267749	0.9803548795944234	1
AE914	0	2	2	Europe,North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.263061043153745	1.854792462011145	2
AD432	0	2	2	Europe,North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.263061043153745	1.854792462011145	2
AD423	0	2	2	Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0461456200312629	1.6426299189251226	2
AB419	0	0	0			0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0	0.0	0
AD923	0	0	0			0	0	0			0	0	0			0.0	0.0	0
AD430	0	1	1	Europe		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0242821465589316	0.8175755620092503	1
AE909	0	1	1	Europe		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.4153075624222908	1.978849611154885	2
AA869	0	1	1	North America		0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0606339062590832	0.9707432505109176	1
AE811	0	0	0			0	1	1	Erwiniaceae		0	1	1	Enterobacterales		0.0	0.0	0
AG035	0	3	3	Asia,Europe,North America		1	2	1	Bacillaceae		1	2	1	Bacillales		0.331916468205472	4.48045387720713	5
AG664	0	1	1	Europe		0	1	1	Pseudomonadaceae		0	1	1	Pseudomonadales		0.2085144140570747	0.9915285451197052	1
AB110	1	6	5	Africa,Asia,Europe,Latin America and Caribbean,North America	1.0	1	1	0		0.0	1	1	0		0.0	1.3424414478655042	6.496136948535792	7
AB870	0	0	0			1	0	0			1	0	0			0.0	0.0	0
AA083	2	4	2	Asia,Oceania	1.0	1	4	3	Bacillaceae,Burkholderiaceae,Spiroplasmataceae	1.0	1	3	2	Burkholderiales,Entomoplasmatales	1.0	0.3791037359636478	5.582673163235975	6
AC315	0	4	4	Africa,Asia,Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		2.063911776372921	11.325461464267509	12
AF609	2	7	5	Africa,Europe,Latin America and Caribbean,Middle East and West Asia,Oceania	1.0	1	1	0		0.0	1	1	0		0.0	1.2445988630313596	7.819566620018572	8
AD535	0	1	1	Asia		1	1	0			1	1	0			0.043355498476206	0.9555109550091988	1
AG000	0	2	2	Asia,Europe		1	1	0			1	1	0			0.0817927486774879	1.6569483070569893	2
AD074	0	2	2	Africa,Europe		1	1	0			1	1	0			0.7699762425327406	1.9692256305562088	2
AA874	0	2	2	Africa,Asia		0	3	3	Bacillaceae,Staphylococcaceae,Streptococcaceae		0	2	2	Bacillales,Lactobacillales		0.4609849631934005	2.9099281948866365	3
AB867	0	3	3	Asia,Europe,North America		1	1	0			1	1	0			0.311085376668081	4.5524042175815715	5
AD504	0	2	2	Asia,Europe		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.14099070970325	1.8658173726154603	2
AB053	0	3	3	Asia,Europe,Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.090339206553396	2.575874528456178	3
AH377	0	1	1	Asia		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.2147273856975809	1.7760730055240246	2
AC527	0	4	4	Asia,Europe,Latin America and Caribbean,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.8182278973443454	9.434657815583533	10
AD228	0	4	4	Asia,Europe,North America,Oceania		0	3	3	Burkholderiaceae,Enterobacteriaceae,Microbacteriaceae		0	3	3	Burkholderiales,Enterobacterales,Micrococcales		0.346777546595421	5.2820121269703595	6
AE536	1	3	2	Asia,Latin America and Caribbean	1.0	1	1	0		0.0	1	1	0		0.0	0.1294885494514851	1.7739055609336345	2
AB620	0	2	2	Asia,Europe		1	2	1	Ignatzschineriaceae		1	2	1	Cardiobacteriales		0.1039269540604782	1.767129181456384	2
AB114	2	6	4	Europe,Middle East and West Asia,North America,Oceania	1.0	1	2	1	Lactobacillaceae	1.0	1	2	1	Lactobacillales	1.0	1.1176097734473198	11.302349919787416	12
AB255	0	2	2	Asia,Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.2516307304611436	3.798867166835591	4
AF189	0	2	2	Asia,Europe		1	1	0			1	1	0			0.279598090869388	1.804512263218934	2
AF252	0	1	1	North America		1	1	0			1	1	0			0.0273587827582291	0.856297730450683	1
AB675	1	2	1	Middle East and West Asia	1.0	1	2	1	Enterobacteriaceae	1.0	1	2	1	Enterobacterales	1.0	0.2888396050553232	1.849179779847668	2
AE214	0	1	1	Middle East and West Asia		1	1	0			1	1	0			0.5773502691896258	0.999677315262988	1
AE689	0	6	6	Africa,Asia,Europe,Latin America and Caribbean,North America,Oceania		1	1	0			1	1	0			0.9150073018594562	8.405518411046682	9
AB011	0	2	2	Asia,Europe		1	1	0			1	1	0			0.14944524180689	1.7502311635757493	2
AB872	0	4	4	Asia,Europe,Latin America and Caribbean,North America		1	1	0			1	1	0			1.5667065346246023	8.46454854239471	9
AA121	0	4	4	Asia,Europe,Middle East and West Asia,North America		0	2	2	Enterobacteriaceae,Enterococcaceae		0	2	2	Enterobacterales,Lactobacillales		0.931494956518878	8.206667942094828	9
AD698	0	2	2	Asia,Europe		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.5023203773022228	1.9676968461940247	2
AC578	0	3	3	Asia,Europe,North America		0	2	2	Enterobacteriaceae,Erwiniaceae		0	1	1	Enterobacterales		0.6260952148589971	5.553548663842169	6
AC057	0	1	1	Asia		1	1	0			1	1	0			0.0652328073053442	0.8510773130544994	1
AE233	1	4	3	Asia,Europe,Oceania	1.0	1	1	0		0.0	1	1	0		0.0	0.4792220500716104	7.3843876553196095	8
AB239	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.6013527689572408	7.191231865597736	8
AA669	0	5	5	Africa,Asia,Europe,North America,Oceania		0	2	2	Enterobacteriaceae,Flavobacteriaceae		0	2	2	Enterobacterales,Flavobacteriales		0.8162442961425647	9.295307425250895	10
AC357	1	3	2	Asia,Latin America and Caribbean	1.0	1	1	0		0.0	1	1	0		0.0	0.3739689843832504	3.70819638209625	4
AC027	0	3	3	Asia,Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.4043794180454791	4.653827878977678	5
AF999	0	1	1	Europe		0	1	1	Tsukamurellaceae		0	1	1	Mycobacteriales		0.0949157995752499	0.9591160220994476	1
AE255	0	1	1	Asia		0	1	1	Nocardiaceae		0	1	1	Mycobacteriales		0.0390137157320435	0.7580110497237569	1
AC706	0	3	3	Asia,Latin America and Caribbean,North America		0	2	2	Microbacteriaceae,Nocardiaceae		0	2	2	Micrococcales,Mycobacteriales		0.2417929594032976	2.5763302327324573	3
AF430	0	3	3	Africa,Asia,North America		1	1	0			1	1	0			0.5540063169405153	2.7658153555502625	3
AC256	0	1	1	Asia		0	1	1	Sphingomonadaceae		0	1	1	Sphingomonadales		0.1171547867028477	1.6324038727787955	2
AH174	1	1	1	Asia	1.0	1	1	1	Acetobacteraceae	1.0	1	1	1	Rhodospirillales	1.0	0.0192165610506021	0.7430740037950665	1
AB804	0	2	2	Asia,North America		1	1	0			1	1	0			0.1889475735064897	3.53962655399817	4
AA088	0	2	2	Asia,Europe		1	1	0			1	1	0			0.0800341579068361	1.8735421278901003	2
AF616	0	2	2	Asia,North America		0	1	1	Marinobacteraceae		0	1	1	Pseudomonadales		0.0801846578243117	1.7467587510570173	2
AD518	0	5	5	Africa,Asia,Europe,Latin America and Caribbean,North America		0	5	5	Burkholderiaceae,Enterobacteriaceae,Erwiniaceae,Pectobacteriaceae,Yersiniaceae		0	2	2	Burkholderiales,Enterobacterales		1.193582460587744	13.292799769818908	14
AF724	0	1	1	North America		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.0273587827582291	0.856297730450683	1
AD193	0	0	0			0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.0	0.0	0
AH455	0	1	1	North America		0	2	2	Enterococcaceae,Staphylococcaceae		0	2	2	Bacillales,Lactobacillales		0.0469323254463932	0.7843230403800475	1
AF715	0	1	1	Asia		0	1	1	Vibrionaceae		0	1	1	Vibrionales		0.105492475076326	1.832470574961693	2
AA893	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		1.5896604484670118	14.349786695354696	15
AB758	0	3	3	Asia,Europe,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		0.3897288537323772	4.657886875578918	5
AB172	1	4	3	Asia,North America,Oceania	1.0	1	1	0		0.0	1	1	0		0.0	0.6814186454140085	6.414326762838578	7
AC732	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		0.9510114921303277	10.23958874733041	11
AC137	0	4	4	Africa,Asia,Europe,North America		0	2	2	Erwiniaceae,Yersiniaceae		0	1	1	Enterobacterales		1.235715303723098	7.512215618235947	8
AD802	0	2	2	Asia,North America		1	1	0			1	1	0			0.0463523668479249	1.5977595860494294	2
AE973	0	3	3	Asia,Europe,North America		0	2	2	Enterobacteriaceae,Morganellaceae		0	1	1	Enterobacterales		0.285612855154189	4.525398246678251	5
AA932	1	2	1	Europe	1.0	1	1	0		0.0	1	1	0		0.0	0.3180292000278022	1.954112270435544	2
AF582	0	3	3	Asia,Europe,North America		1	1	0			1	1	0			0.1374951446552591	3.347285228011673	4
AF635	0	2	2	Asia,Europe		1	1	0			1	1	0			0.1605403856929184	2.710830166527236	3
AE236	0	3	3	Asia,Europe,North America		1	1	0			1	1	0			0.3858324798678066	5.406112057716836	6
AA411	3	7	4	Africa,Asia,Latin America and Caribbean,Middle East and West Asia	1.0	1	1	0		0.0	1	1	0		0.0	1.8735697011582004	14.586176567526971	15
AF618	0	2	2	Asia,Europe		1	1	0			1	1	0			0.1382630897252127	1.9275667482202552	2
AB722	0	3	3	Asia,North America,Oceania		1	1	0			1	1	0			0.8113021715201753	5.604481913186197	6
AC060	0	1	1	Asia		1	1	0			1	1	0			0.0385471672245849	0.9437196855661482	1
AB724	2	5	3	Africa,Asia,North America	1.0	1	1	0		0.0	1	1	0		0.0	0.6374265458980198	6.586884164480061	7
AD302	0	0	0			1	0	0			1	0	0			0.0	0.0	0
AC245	0	0	0			1	1	1	Enterobacteriaceae		1	1	1	Enterobacterales		0.0	0.0	0
AA910	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.220682577893051	2.7599782285146444	3
AB052	0	1	1	Asia		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.0385471672245849	0.9437196855661482	1
AB462	0	3	3	Africa,Europe,North America		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.3688083148679339	3.752896656486091	4
AB547	0	2	2	Asia,Europe		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.2640921510611475	2.6513622280969935	3
AB655	1	0	0		0.0	1	0	0		0.0	1	0	0		0.0	0.0	0.0	0
AG964	0	2	2	Europe,Middle East and West Asia		1	2	2	Enterobacteriaceae,Yersiniaceae		1	1	0			0.2323198830965279	1.974573055028463	2
AE387	0	3	3	Asia,Europe,North America		0	6	6	Bacillaceae,Bacteroidaceae,Enterococcaceae,Metamycoplasmataceae,Monoglobaceae,Tannerellaceae		0	5	5	Bacillales,Bacteroidales,Lactobacillales,Monoglobales,Mycoplasmoidales		0.1054240237972621	2.5383212091221865	3
AE018	0	3	3	Asia,Europe,North America		0	6	6	Bacillaceae,Bacteroidaceae,Enterococcaceae,Metamycoplasmataceae,Monoglobaceae,Staphylococcaceae		0	5	5	Bacillales,Bacteroidales,Lactobacillales,Monoglobales,Mycoplasmoidales		0.1710772402271234	3.516309823922945	4
AF477	0	0	0			0	0	0			0	0	0			0.0	0.0	0
AA915	0	2	2	Asia,Europe		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.1627731319107205	2.6537372516514983	3
AD693	0	0	0			0	0	0			0	0	0			0.0	0.0	0
AD281	0	4	4	Africa,Asia,Europe,North America		1	2	1	Enterobacteriaceae		1	2	1	Enterobacterales		1.1166264802141397	10.285071210469823	11
AB674	1	1	1	Oceania	1.0	1	2	1	Vibrionaceae	1.0	1	2	1	Vibrionales	1.0	0.0723574605292421	0.9840274293360094	1
AE656	0	2	2	Asia,Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.1281022686515373	1.820518066768716	2
AB670	0	2	2	Asia,Europe		0	1	1	Bacillaceae		0	1	1	Bacillales		0.1281022686515373	1.820518066768716	2
AA784	0	3	3	Asia,Latin America and Caribbean,North America		0	1	1	Bacillaceae		0	1	1	Bacillales		0.3128615086941801	3.588690995165748	4
AB361	0	4	4	Asia,Europe,Latin America and Caribbean,North America		1	4	3	Acetobacteraceae,Natrialbaceae,Phyllobacteriaceae		1	3	2	Halobacteriales,Rhodospirillales		1.060202696151961	6.386368619449695	7
AB389	0	1	1	Asia		0	1	1	Lactobacillaceae		0	1	1	Lactobacillales		0.0606339062590832	0.8707838479809976	1
AC693	3	7	4	Asia,Middle East and West Asia,North America,Oceania		1	8	7	Azospirillaceae,Brucellaceae,Comamonadaceae,Gemmatimonadaceae,Natrialbaceae,Paracoccaceae,Sphingomonadaceae		1	7	6	Burkholderiales,Gemmatimonadales,Halobacteriales,Rhodobacterales,Rhodospirillales,Sphingomonadales		3.0963903831841777	15.3797242166387	16
AB631	1	4	3	Africa,Asia,Latin America and Caribbean	1.0	1	1	0		0.0	1	1	0		0.0	0.6048882631798396	5.770721573196356	6
AB946	1	1	0		0.0	1	1	0		0.0	1	1	0		0.0	0.0414869906822511	0.9298224423239522	1
AD836	0	0	0			1	0	0			1	0	0			0.0	0.0	0
AG086	0	1	1	Asia		0	2	2	Bifidobacteriaceae,Burkholderiaceae		0	2	2	Bifidobacteriales,Burkholderiales		0.1097812249773823	1.8207778086042616	2
AH350	0	2	2	Asia,Oceania		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.1032353385433137	1.8115174179498048	2
AA645	0	2	2	Asia,Europe		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.1021208969413343	1.8006062903049498	2
AA807	0	2	2	Asia,Europe		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.2643423180720969	2.776525174969082	3
AA646	0	3	3	Asia,Europe,Oceania		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.3069437503563273	3.717258744937889	4
AB640	1	4	3	Africa,Asia,North America	1.0	1	2	1	Streptomycetaceae	1.0	1	2	1	Kitasatosporales	1.0	0.8209917005640449	5.353398835540283	6
AD195	0	3	3	Asia,Europe,North America		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.7207180415971375	7.247491256097943	8
AA093	0	2	2	Asia,Europe		1	1	0			1	1	0			0.1856516203371574	2.878073833261176	3
AF405	0	2	2	Asia,North America		0	2	2	Acetobacteraceae,Natrialbaceae		0	2	2	Halobacteriales,Rhodospirillales		0.1181710232336263	2.4973858907614264	3
AD508	0	0	0			0	1	1	Acetobacteraceae		0	1	1	Rhodospirillales		0.0	0.0	0
AE167	0	2	2	Asia,North America		0	1	1	Acetobacteraceae		0	1	1	Rhodospirillales		0.0899654737375867	1.7190977716277829	2
AE168	0	2	2	Asia,North America		0	1	1	Acetobacteraceae		0	1	1	Rhodospirillales		0.0902878239225992	1.7398339953892463	2
AE253	0	4	4	Africa,Asia,Latin America and Caribbean,Oceania		0	2	2	Gordoniaceae,Nocardiaceae		0	1	1	Mycobacteriales		0.8751075661489867	3.785614598645647	4
AG191	0	3	3	Asia,Europe,Latin America and Caribbean		1	2	1	Natrialbaceae		1	2	1	Halobacteriales		0.7980677459225665	4.695395165348799	5
AG193	0	3	3	Asia,Europe,Oceania		1	1	0			1	1	0			0.3892760320709646	4.607069713054177	5
AB736	0	3	3	Asia,Europe,Oceania		1	1	0			1	1	0			0.679346250272436	5.819645764100174	6
AA621	0	3	3	Asia,Europe,North America		0	4	4	Aeromonadaceae,Enterobacteriaceae,Morganellaceae,Yersiniaceae		0	2	2	Aeromonadales,Enterobacterales		0.6340042381366768	7.384473918230778	8
AF888	0	3	3	Asia,Europe,North America		1	1	0			1	1	0			0.478061851087132	6.326341926572715	7
AB161	1	5	4	Asia,Europe,Latin America and Caribbean,Oceania	1.0	1	2	1	Yersiniaceae	1.0	1	1	0		0.0	1.6437297024059498	12.431614600399168	13
AB978	1	4	3	Asia,Europe,Latin America and Caribbean	1.0	1	2	1	Yersiniaceae	1.0	1	1	0		0.0	0.2549857451225428	2.7018397119803557	3
AA827	1	4	3	Asia,Europe,Oceania	1.0	1	2	1	Yersiniaceae	1.0	1	1	0		0.0	0.485069369872131	5.530406865127206	6
AB686	0	4	4	Africa,Asia,Europe,Oceania		1	2	1	Morganellaceae		1	1	0			1.2776929379093938	10.458315243321293	11
AD443	0	5	5	Asia,Europe,Latin America and Caribbean,North America,Oceania		0	1	1	Enterobacteriaceae		0	1	1	Enterobacterales		0.9558021178489824	10.130590084194925	11
AC676	1	2	1	North America	1.0	1	1	0		0.0	1	1	0		0.0	0.0922551528443992	2.5215449894603137	3
AF036	0	1	1	Asia		1	1	0			1	1	0			0.0700504088666379	1.7290688839621429	2
AF114	0	3	3	Asia,Europe,North America		0	1	1	Bacillaceae		0	1	1	Bacillales		0.3045023972557159	3.533577872755896	4
AD858	0	2	2	Asia,North America		1	1	0			1	1	0			0.1256501703657439	2.450150133844385	3
AD860	0	3	3	Asia,Europe,Middle East and West Asia		1	1	0			1	1	0			0.6294383998494246	4.652086044779084	5
AD247	0	3	3	Asia,Middle East and West Asia,North America		1	1	0			1	1	0			0.2715578144928056	2.4980199652360584	3
AC353	0	1	1	Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.0470360434191798	0.9571157495256168	1
AD076	0	3	3	Asia,Europe,Middle East and West Asia		0	1	1	Bacillaceae		0	1	1	Bacillales		0.6534350956636485	4.784752400401407	5
AE070	0	2	2	Asia,Middle East and West Asia		1	2	1	Peptostreptococcaceae		1	2	1	Peptostreptococcales		0.4751654953724236	3.630934178811798	4
AA132	0	4	4	Asia,Europe,Latin America and Caribbean,North America		1	1	0			1	1	0			0.5708819350526622	4.522835009216115	5
AA081	0	3	3	Africa,Asia,Europe		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.6647579038919521	3.739444398767157	4
AB413	2	5	3	Europe,North America,Oceania	1.0	1	1	0		0.0	1	1	0		0.0	0.8823791232399386	9.415392076494932	10
AC935	0	5	5	Asia,Europe,Latin America and Caribbean,North America,Oceania		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.8434936468949482	8.486857962469127	9
AB756	1	5	4	Africa,Asia,Europe,Oceania	1.0	1	10	9	Aerococcaceae,Arcobacteraceae,Bacillaceae,Lactobacillaceae,Listeriaceae,Paenibacillaceae,Sphingobacteriaceae,Staphylococcaceae,Streptococcaceae	1.0	1	4	3	Bacillales,Campylobacterales,Sphingobacteriales	1.0	1.3031738463894569	12.487802738487304	13
AD910	1	5	4	Africa,Asia,Europe,North America	1.0	1	2	1	Bacillaceae	1.0	1	2	1	Bacillales	1.0	1.23948848887929	9.066621421325571	10
AD909	0	3	3	Asia,Europe,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		0.5290983295138513	4.570888469158728	5
AC731	0	5	5	Africa,Asia,Europe,North America,Oceania		1	2	1	Metamycoplasmataceae		1	2	1	Mycoplasmoidales		1.8318141890837545	12.482933258383044	13
AE672	0	4	4	Africa,Asia,Europe,North America		1	2	1	Moraxellaceae		1	2	1	Moraxellales		1.0413706805828975	11.33815637730816	12
AC534	1	2	2	Asia,North America	1.0	1	1	0		0.0	1	1	0		0.0	0.0884435049363817	1.8274712272776164	2
AA890	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		0.9737796456484002	10.364507796281874	11
AB615	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		1.16520314278073	10.43072764285202	11
AA892	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		0.6620298399646245	8.373256113734602	9
AB918	0	4	4	Asia,Europe,North America,Oceania		1	2	1	Lactobacillaceae		1	1	0			1.3692052219394266	12.203634834734787	13
AB173	0	6	6	Africa,Asia,Europe,Latin America and Caribbean,North America,Oceania		1	4	3	Bacillaceae,Carnobacteriaceae,Staphylococcaceae		1	2	1	Bacillales		1.6150235748508808	14.250951973506565	15
AC733	1	4	3	Asia,Europe,Oceania	1.0	1	1	0		0.0	1	1	0		0.0	1.3331423228323838	11.404362495370188	12
AF344	1	4	3	Europe,North America,Oceania	1.0	1	1	0		0.0	1	1	0		0.0	0.5192068643024115	4.641106858962822	5
AD563	0	2	2	Asia,North America		0	1	1	Mycobacteriaceae		0	1	1	Mycobacteriales		0.0797891513929436	1.745429986363598	2
AC843	0	0	0			1	0	0			1	0	0			0.0	0.0	0
AF026	1	1	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.066252604469782	1.7001897533206831	2
AF876	0	2	2	Asia,North America		1	2	1	Burkholderiaceae		1	2	1	Burkholderiales		0.1161953964248827	2.522253140377238	3
AA855	0	6	6	Africa,Asia,Europe,Latin America and Caribbean,North America,Oceania		1	2	1	Enterobacteriaceae		1	1	0			1.2391651277256537	10.495461459068885	11
AB134	0	2	2	Asia,Europe		0	1	1	Morganellaceae		0	1	1	Enterobacterales		1.0415397732970626	4.7767724318737415	5
AD726	1	1	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.0424094464839985	0.9472485768500948	1
AC535	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		1.1423526659445131	9.522675258105837	10
AA891	0	4	4	Asia,Europe,North America,Oceania		0	1	1	Enterococcaceae		0	1	1	Lactobacillales		1.041334627102008	11.111384565107612	12
AA287	0	2	2	Asia,North America		0	4	4	Amorphaceae,Paracoccaceae,Roseobacteraceae,Stappiaceae		0	2	2	Hyphomicrobiales,Rhodobacterales		0.042554562451069	1.5688804554079696	2
AF464	0	2	2	Asia,Europe		0	1	1	Staphylococcaceae		0	1	1	Bacillales		0.1924933299657105	2.830048871666694	3
AC716	2	5	4	Europe,Latin America and Caribbean,Middle East and West Asia,Oceania	1.0	1	2	1	Phyllobacteriaceae	1.0	1	2	1	Hyphomicrobiales	1.0	1.7903817141575142	9.47447767641354	10
AD641	0	2	2	Asia,Europe		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.1647899895297236	2.7000798221889726	3
AD745	0	4	4	Asia,Europe,Latin America and Caribbean,North America		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.9168029610879116	7.5032481899202015	8
AH281	0	2	2	Asia,Latin America and Caribbean		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.2830226751177018	2.901555504211465	3
AD825	0	4	4	Asia,Europe,Latin America and Caribbean,Oceania		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.7128299161621322	8.471561601693121	9
AG200	0	1	1	Asia		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.1147078669352808	0.9720073664825046	1
AB341	0	2	2	Asia,Latin America and Caribbean		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.5229561573991439	1.9714381065204551	2
AA775	0	5	5	Asia,Europe,Middle East and West Asia,North America,Oceania		0	1	1	Microbacteriaceae		0	1	1	Micrococcales		1.3934470236874672	7.746264955660181	8
AD826	0	3	3	Asia,Europe,Latin America and Caribbean		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.42302363488867	3.705832558649522	4
AC929	0	1	1	Asia		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.1308473991829075	1.6509670587387348	2
AB355	0	3	3	Asia,Europe,North America		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.2378423367761247	3.5305945947540125	4
AF971	0	1	1	Asia		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.248338487891493	1.967324309115052	2
AB412	0	4	4	Asia,Europe,Latin America and Caribbean,North America		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.3570440467837633	4.457497114452109	5
AC373	0	3	3	Asia,Europe,North America		0	1	1	Aeromonadaceae		0	1	1	Aeromonadales		0.623367380730153	5.466366215103388	6
AB340	0	3	3	Asia,Europe,Latin America and Caribbean		0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.9622585121992748	7.654087093450784	8
AC368	0	0	0			1	1	0			1	1	0			0.0	0.0	0
AA262	0	2	2	Asia,Europe		0	1	1	Borreliaceae		0	1	1	Spirochaetales		0.3395725501089685	3.838378753349478	4
AA385	0	1	1	Asia		0	1	1	Borreliaceae		0	1	1	Spirochaetales		0.043314808182421	0.93562024399082	1
AC639	0	1	1	Europe		0	1	1	Borreliaceae		0	1	1	Spirochaetales		0.4935813989960746	1.9750129582137048	2
AA781	1	2	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.3192721073740056	3.674711643795184	4
AA938	1	2	1	Asia	1.0	1	1	0		0.0	1	1	0		0.0	0.6931259407022422	4.837619740066746	5
AC048	0	0	0			0	0	0			0	0	0			0.0	0.0	0
AD256	0	2	2	Asia,Europe		1	3	3	Borreliaceae,Clostridiaceae,Comamonadaceae		1	3	3	Burkholderiales,Eubacteriales,Spirochaetales		0.1109569606925081	2.5788114352982836	3
AB575	1	3	2	Asia,Latin America and Caribbean	1.0	1	3	2	Enterobacteriaceae,Metamycoplasmataceae	1.0	1	3	2	Enterobacterales,Mycoplasmoidales	1.0	0.5895725501089685	4.836657768085414	5
AG781	0	4	4	Asia,Europe,Latin America and Caribbean,North America		0	4	4	Enterobacteriaceae,Erwiniaceae,Lactobacillaceae,Spiroplasmataceae		0	3	3	Enterobacterales,Entomoplasmatales,Lactobacillales		0.4443131725545851	5.375113971486887	6
AC742	0	3	3	Africa,Asia,North America		0	2	2	Enterobacteriaceae,Lysobacteraceae		0	2	2	Enterobacterales,Lysobacterales		0.5198673583619605	3.5119846792425866	4
AC741	0	5	5	Asia,Europe,Middle East and West Asia,North America,Oceania		0	5	5	Enterobacteriaceae,Lysobacteraceae,Morganellaceae,Pseudomonadaceae,Yersiniaceae		0	3	3	Enterobacterales,Lysobacterales,Pseudomonadales		0.8799088202400663	8.33200185622351	9
AF827	0	0	0			0	1	1	Moraxellaceae		0	1	1	Moraxellales		0.0	0.0	0
