backbone_id	n_new_countries_recomputed	time_to_first_new_country_years	time_to_third_new_country_years	spread_severity_bin	weighted_new_country_burden	rarity_weighted_new_country_burden	exposure_years	new_country_rate_per_year	weighted_new_country_rate_per_year	rarity_weighted_new_country_rate_per_year	first_event_speed_score	third_event_speed_score	fast_or_broad_expansion_label
AA093	3	6.0	8.0		0.1856516203371574	2.878073833261176	8	0.375	0.0232064525421446	0.359759229157647	0.1428571428571428	0.1111111111111111	
AA094	2	3.0			0.0640893964680602	1.572582018675305	8	0.25	0.0080111745585075	0.1965727523344131	0.25	0.0	
AA095	3	3.0	7.0		0.1387968410934255	2.4518213710369454	8	0.375	0.0173496051366781	0.3064776713796182	0.25	0.125	
AA096	2	3.0			0.1523587827582291	1.83272498643595	8	0.25	0.0190448478447786	0.2290906233044937	0.25	0.0	
AA097	2	5.0		1.0	0.0688457734404802	1.7861201727746352	8	0.25	0.00860572168006	0.2232650215968294	0.1666666666666666	0.0	
AA098	0				0.0	0.0	8	0.0	0.0	0.0	0.0	0.0	
AA099	1	7.0			0.0161395322476266	0.6789596922562302	8	0.125	0.0020174415309533	0.0848699615320287	0.125	0.0	
AA100	9	3.0	4.0		0.4468789629384306	8.06462181137312	8	1.125	0.0558598703673038	1.00807772642164	0.25	0.2	
AA101	3	3.0	4.0		0.2759429454275461	2.7148685730260205	8	0.375	0.0344928681784432	0.3393585716282525	0.25	0.2	
AA102	12	2.0	4.0		0.8478809407170758	11.007558460315458	8	1.5	0.1059851175896344	1.3759448075394325	0.3333333333333333	0.2	
AA103	23	1.0	3.0	3.0	3.0518852420665055	22.02404251769202	8	2.875	0.3814856552583132	2.7530053147115026	0.5	0.25	
AA104	14	1.0	4.0		1.1027532286394364	13.089587342356792	8	1.75	0.1378441535799295	1.636198417794599	0.5	0.2	
AA105	4	1.0	6.0		0.2287981817067262	3.6298482020842866	8	0.5	0.0285997727133407	0.4537310252605358	0.5	0.1428571428571428	
AA106	13	3.0	4.0		1.300767503707545	12.243429290060378	8	1.625	0.1625959379634431	1.5304286612575473	0.25	0.2	
AA107	7	4.0	5.0		0.2822852681554901	6.168246133670836	8	0.875	0.0352856585194362	0.7710307667088545	0.2	0.1666666666666666	
AA108	5	2.0	5.0		0.2946494998293998	4.303469943135594	8	0.625	0.0368311874786749	0.5379337428919493	0.3333333333333333	0.1666666666666666	
AA109	8	5.0	5.0		0.437922380026256	7.160693497566959	8	1.0	0.054740297503282	0.8950866871958699	0.1666666666666666	0.1666666666666666	
AA110	10	4.0	5.0		0.9296235081337938	9.231693104105275	8	1.25	0.1162029385167242	1.1539616380131597	0.2	0.1666666666666666	
AA111	6	2.0	6.0		0.4017543257041447	5.491885849697299	8	0.75	0.050219290713018	0.6864857312121624	0.3333333333333333	0.1428571428571428	
AA112	3	3.0	5.0		0.3379880411401047	2.739905124485145	8	0.375	0.042248505142513	0.3424881405606431	0.25	0.1666666666666666	
AA113	12	2.0	4.0		0.6830589919039848	10.947822232822356	8	1.5	0.0853823739879981	1.368477779102795	0.3333333333333333	0.2	
AA114	9	2.0	4.0	3.0	0.6578220930206048	8.228909549275407	8	1.125	0.0822277616275756	1.028613693659426	0.3333333333333333	0.2	
AA115	1	4.0			0.0739221270954572	0.9512649800266312	8	0.125	0.0092402658869321	0.1189081225033289	0.2	0.0	
AA116	5	2.0	5.0		0.3423027933205173	4.386805874246667	8	0.625	0.0427878491650646	0.5483507342808334	0.3333333333333333	0.1666666666666666	
AA117	11	1.0	4.0		0.8479838911394453	10.088505976238071	8	1.375	0.1059979863924306	1.261063247029759	0.5	0.2	
AA118	11	1.0	5.0		0.9155331976498192	10.069386851015258	8	1.375	0.1144416497062273	1.2586733563769072	0.5	0.1666666666666666	
AA119	7	3.0	5.0		0.8725459137188261	6.4097608408359115	8	0.875	0.1090682392148532	0.8012201051044889	0.25	0.1666666666666666	
AA120	7	2.0	3.0		0.7336240570848758	6.613662134239531	8	0.875	0.0917030071356094	0.8267077667799414	0.3333333333333333	0.25	
AA121	9	4.0	5.0		0.931494956518878	8.206667942094828	8	1.125	0.1164368695648597	1.0258334927618535	0.2	0.1666666666666666	
AA122	9	3.0	5.0		0.7704943364270621	8.271618075536471	8	1.125	0.0963117920533827	1.033952259442059	0.25	0.1666666666666666	
AA123	11	2.0	5.0	3.0	0.9773312713861464	10.35791675323267	8	1.375	0.1221664089232683	1.2947395941540838	0.3333333333333333	0.1666666666666666	
AA124	2	4.0			0.1316095860855518	1.6589863234146855	8	0.25	0.0164511982606939	0.2073732904268357	0.2	0.0	
AA125	4	3.0	8.0		0.195402787136564	3.6365202198354662	8	0.5	0.0244253483920705	0.4545650274794333	0.25	0.1111111111111111	
AA126	7	1.0	4.0		0.3966304079600755	6.2334509738717925	8	0.875	0.0495788009950094	0.7791813717339741	0.5	0.2	
AA127	11	2.0	5.0		0.6714648458811004	10.256126358986805	8	1.375	0.0839331057351375	1.2820157948733506	0.3333333333333333	0.1666666666666666	
AA128	9	2.0	4.0		0.8855290418884183	8.404411460033518	8	1.125	0.1106911302360522	1.0505514325041898	0.3333333333333333	0.2	
AA129	4	5.0	7.0		0.1562825752343828	3.6411938548684346	8	0.5	0.0195353219042978	0.4551492318585543	0.1666666666666666	0.125	
AA130	11	1.0	3.0		0.8578418381771796	10.065728519498975	8	1.375	0.1072302297721474	1.258216064937372	0.5	0.25	
AA131	2	8.0		1.0	0.0634107348747614	1.6944971537001898	8	0.25	0.0079263418593451	0.2118121442125237	0.1111111111111111	0.0	
AA132	5	5.0	7.0		0.5708819350526622	4.522835009216115	8	0.625	0.0713602418815827	0.5653543761520143	0.1666666666666666	0.125	
