backbone_id	n_countries_train	training_country_missing_fraction	testing_country_missing_fraction	observed_new_countries	optimistic_new_countries	midpoint_new_countries	weighted_new_countries	eligible_for_country_bounds	label_observed	label_midpoint	label_optimistic	label_weighted
AE159	0	1.0	0.16666666666666666	1	2	2	1.2	False				
AB148	2	0.3333333333333333	0.2727272727272727	3	6	5	4.125	True	1.0	1.0	1.0	1.0
AG684	0	0.0	0.5	1	2	2	2.0	False				
AG292	0	0.0	0.5	1	3	2	2.0	False				
AF384	0	1.0	0.0	1	1	1	1.0	False				
AC613	0	0.0	0.0	1	1	1	1.0	False				
AD060	0	0.0	0.14285714285714285	4	5	5	4.666666666666667	False				
AC516	1	0.75	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AF512	0	1.0	0.0	1	1	1	1.0	False				
AA601	1	0.3333333333333333	0.23076923076923078	6	9	8	7.800000000000001	True	1.0	1.0	1.0	1.0
AH148	0	0.0	0.5	1	2	2	2.0	False				
AF256	0	1.0	0.5	1	2	2	2.0	False				
AB198	0	0.0	0.0	2	2	2	2.0	False				
AB283	0	1.0	0.25	2	3	3	2.6666666666666665	False				
AE801	0	1.0	0.0	1	1	1	1.0	False				
AH238	0	1.0	0.0	1	1	1	1.0	False				
AC008	0	1.0	0.0	1	1	1	1.0	False				
AF733	0	0.0	0.0	2	2	2	2.0	False				
AB415	0	0.0	0.3333333333333333	3	6	5	4.5	False				
AF819	0	0.0	0.0	1	1	1	1.0	False				
AB499	0	0.0	0.0	2	2	2	2.0	False				
AE529	0	0.0	0.0	1	1	1	1.0	False				
AC340	0	0.0	0.3333333333333333	2	4	3	3.0	False				
AC572	0	0.0	0.0	2	2	2	2.0	False				
AC571	0	1.0	0.0	2	2	2	2.0	False				
AC566	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AD123	0	0.0	0.6	1	4	3	2.5	False				
AB679	0	1.0	0.0	2	2	2	2.0	False				
AA193	0	0.0	0.0	1	1	1	1.0	False				
AE751	0	1.0	0.0	2	2	2	2.0	False				
AD380	0	1.0	0.0	1	1	1	1.0	False				
AG648	0	0.0	0.0	1	1	1	1.0	False				
AF686	2	0.3333333333333333	0.2857142857142857	3	5	4	4.199999999999999	True	1.0	1.0	1.0	1.0
AH229	0	0.0	0.5	1	2	2	2.0	False				
AD841	0	0.0	0.0	1	1	1	1.0	False				
AE715	0	0.0	0.14285714285714285	3	4	4	3.5	False				
AC683	0	0.0	0.0	2	2	2	2.0	False				
AG281	0	0.0	0.25	1	2	2	1.3333333333333333	False				
AC252	0	0.0	0.0	2	2	2	2.0	False				
AF130	0	0.0	0.0	2	2	2	2.0	False				
AF777	0	0.0	0.0	2	2	2	2.0	False				
AH196	0	0.0	0.0	2	2	2	2.0	False				
AG025	0	0.0	0.0	2	2	2	2.0	False				
AF300	0	0.0	0.0	2	2	2	2.0	False				
AD814	0	0.0	0.0	2	2	2	2.0	False				
AF806	0	0.0	0.0	2	2	2	2.0	False				
AF169	0	0.0	0.0	2	2	2	2.0	False				
AA428	0	0.0	0.0	2	2	2	2.0	False				
AD155	0	1.0	0.0	2	2	2	2.0	False				
AF638	0	0.0	0.0	2	2	2	2.0	False				
AE363	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AE746	0	0.0	0.0	2	2	2	2.0	False				
AG027	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AE013	0	0.0	0.0	2	2	2	2.0	False				
AG576	0	0.0	0.0	1	1	1	1.0	False				
AF797	0	0.0	0.0	2	2	2	2.0	False				
AF955	0	0.0	0.0	2	2	2	2.0	False				
AG078	0	0.0	0.5	1	2	2	2.0	False				
AF869	0	0.0	0.0	3	3	3	3.0	False				
AE014	0	0.0	0.0	1	1	1	1.0	False				
AC702	0	0.0	0.0	2	2	2	2.0	False				
AE726	0	0.0	0.0	2	2	2	2.0	False				
AC153	0	1.0	0.0	1	1	1	1.0	False				
AC180	0	1.0	0.0	1	1	1	1.0	False				
AB457	0	0.0	0.0	1	1	1	1.0	False				
AG585	0	0.0	0.2	2	3	3	2.5	False				
AC362	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AB186	1	0.0	0.0	4	4	4	4.0	True	1.0	1.0	1.0	1.0
AE725	0	0.0	0.0	2	2	2	2.0	False				
AF170	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB417	0	0.0	0.14285714285714285	4	5	5	4.666666666666667	False				
AE307	0	1.0	0.2	2	3	3	2.5	False				
AG931	0	0.0	0.5	1	2	2	2.0	False				
AB317	0	0.0	0.0	2	2	2	2.0	False				
AH434	0	0.0	0.0	2	2	2	2.0	False				
AE434	0	1.0	0.2727272727272727	4	7	6	5.5	False				
AG934	0	1.0	0.4	2	4	3	3.333333333333333	False				
AF882	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AH267	0	1.0	0.0	1	1	1	1.0	False				
AF641	0	0.0	0.0	2	2	2	2.0	False				
AD227	0	1.0	0.0	5	5	5	5.0	False				
AC558	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB179	0	0.0	0.0	2	2	2	2.0	False				
AC461	0	0.0	0.0	2	2	2	2.0	False				
AA498	0	0.0	0.0	2	2	2	2.0	False				
AF015	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AB163	0	0.0	0.3333333333333333	3	6	5	4.5	False				
AC933	0	0.0	0.0	1	1	1	1.0	False				
AB147	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB271	0	0.0	0.7777777777777778	2	9	6	9.0	False				
AF881	0	0.0	0.2	2	3	3	2.5	False				
AB861	0	0.0	0.0	2	2	2	2.0	False				
AA702	0	1.0	0.5	1	2	2	2.0	False				
AF535	1	0.0	0.1	3	4	4	3.3333333333333335	True	1.0	1.0	1.0	1.0
AD928	0	1.0	0.0	1	1	1	1.0	False				
AA847	0	0.0	0.0	3	3	3	3.0	False				
AA234	0	0.0	0.5	1	2	2	2.0	False				
AB926	0	0.0	0.0	2	2	2	2.0	False				
AF276	0	0.0	0.0	5	5	5	5.0	False				
AG439	0	0.0	0.25	3	4	4	4.0	False				
AC694	1	0.4	0.0	3	3	3	3.0	True	1.0	1.0	1.0	1.0
AC285	0	0.0	0.2	1	2	2	1.25	False				
AA693	0	1.0	0.1	5	6	6	5.555555555555555	False				
AE947	1	0.6666666666666666	1.0	0	1	1	0.0	True	0.0	0.0	0.0	0.0
AD570	1	0.75	0.5	1	2	2	2.0	True	0.0	0.0	0.0	0.0
AE057	0	1.0	0.0	1	1	1	1.0	False				
AF060	0	1.0	1.0	0	1	1	0.0	False				
AE918	0	0.0	0.2	4	5	5	5.0	False				
AA607	0	1.0	1.0	0	1	1	0.0	False				
AG404	0	1.0	0.0	1	1	1	1.0	False				
AG613	0	1.0	0.3333333333333333	1	2	2	1.5	False				
AA779	0	1.0	0.1111111111111111	1	2	2	1.125	False				
AD202	0	1.0	0.0	3	3	3	3.0	False				
AD254	0	1.0	0.0	4	4	4	4.0	False				
AA383	0	1.0	0.0	1	1	1	1.0	False				
AB806	0	1.0	0.0	1	1	1	1.0	False				
AA253	0	1.0	0.12903225806451613	3	7	5	3.4444444444444446	False				
AA244	0	0.0	0.0	1	1	1	1.0	False				
AD610	0	1.0	0.0	2	2	2	2.0	False				
AB805	0	1.0	0.3333333333333333	1	2	2	1.5	False				
AC365	0	1.0	0.4	1	3	2	1.6666666666666665	False				
AA254	0	1.0	0.2	4	6	5	5.0	False				
AB807	0	1.0	0.0	1	1	1	1.0	False				
AA243	0	1.0	0.0	1	1	1	1.0	False				
AA246	0	1.0	0.0	1	1	1	1.0	False				
AG659	0	0.0	0.0	1	1	1	1.0	False				
AE476	0	0.0	0.0	4	4	4	4.0	False				
AE869	0	0.0	0.0	2	2	2	2.0	False				
AG823	0	1.0	0.0	1	1	1	1.0	False				
AA465	0	0.0	0.0	2	2	2	2.0	False				
AE288	0	0.0	0.0	1	1	1	1.0	False				
AC183	0	0.0	0.0	2	2	2	2.0	False				
AB927	2	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AC444	0	0.0	0.0	2	2	2	2.0	False				
AE176	0	0.0	0.0	3	3	3	3.0	False				
AB885	0	1.0	0.0	1	1	1	1.0	False				
AE090	0	0.0	0.0	2	2	2	2.0	False				
AD311	1	0.0	0.6666666666666666	1	3	2	3.0	True	0.0	0.0	1.0	1.0
AF833	0	0.0	0.0	2	2	2	2.0	False				
AC958	0	0.0	0.0	3	3	3	3.0	False				
AF239	0	0.0	0.0	2	2	2	2.0	False				
AE991	0	0.0	0.0	1	1	1	1.0	False				
AF707	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AF539	0	0.0	0.0	2	2	2	2.0	False				
AF416	0	0.0	0.4	2	4	3	3.333333333333333	False				
AH244	0	0.0	0.16666666666666666	2	4	3	2.4	False				
AD111	1	0.0	0.0	5	5	5	5.0	True	1.0	1.0	1.0	1.0
AD716	0	1.0	1.0	0	1	1	0.0	False				
AD056	0	0.0	0.0	2	2	2	2.0	False				
AC823	0	0.0	0.0	2	2	2	2.0	False				
AC059	0	0.0	0.5	1	2	2	2.0	False				
AH310	0	1.0	0.0	2	2	2	2.0	False				
AD309	0	1.0	0.0	1	1	1	1.0	False				
AD763	1	0.0	0.0	3	3	3	3.0	True	1.0	1.0	1.0	1.0
AA568	0	1.0	0.0	1	1	1	1.0	False				
AH283	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AF153	0	0.0	0.0	3	3	3	3.0	False				
AF168	0	0.0	0.0	2	2	2	2.0	False				
AG309	0	1.0	0.0	1	1	1	1.0	False				
AC025	1	0.0	0.0	3	3	3	3.0	True	1.0	1.0	1.0	1.0
AE224	0	0.0	0.1111111111111111	3	4	4	3.375	False				
AB386	0	0.0	0.0	1	1	1	1.0	False				
AG638	0	0.0	0.0	3	3	3	3.0	False				
AB852	0	0.0	0.1111111111111111	3	4	4	3.375	False				
AC739	0	0.0	0.1111111111111111	3	4	4	3.375	False				
AE518	0	0.0	0.16666666666666666	4	5	5	4.8	False				
AC065	0	0.0	0.6666666666666666	1	3	2	3.0	False				
AB363	0	0.0	0.0	2	2	2	2.0	False				
AC836	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AH172	0	0.0	0.0	1	1	1	1.0	False				
AF000	0	0.0	0.0	2	2	2	2.0	False				
AC704	0	0.0	0.0	2	2	2	2.0	False				
AA095	0	0.0	0.0	3	3	3	3.0	False				
AG722	0	1.0	0.0	2	2	2	2.0	False				
AF110	0	0.0	0.0	2	2	2	2.0	False				
AG102	0	0.0	0.0	3	3	3	3.0	False				
AB217	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AF547	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AG154	0	0.0	0.3333333333333333	3	5	4	4.5	False				
AG143	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AC070	0	1.0	0.1111111111111111	5	6	6	5.625	False				
AD557	0	0.0	0.0	2	2	2	2.0	False				
AB600	3	0.0	0.3333333333333333	1	2	2	1.5	True	0.0	0.0	0.0	0.0
AE231	0	1.0	0.0	2	2	2	2.0	False				
AF049	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AG631	0	0.0	0.0	3	3	3	3.0	False				
AD441	0	0.0	0.5	2	4	3	4.0	False				
AG689	0	0.0	0.0	3	3	3	3.0	False				
AC719	0	0.0	0.6666666666666666	1	5	3	3.0	False				
AC199	0	1.0	0.13333333333333333	6	8	7	6.9230769230769225	False				
AF696	0	0.0	0.0	2	2	2	2.0	False				
AA774	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AF476	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AA895	0	1.0	0.0	2	2	2	2.0	False				
AE747	0	0.0	0.8333333333333334	1	6	4	6.0	False				
AE748	0	0.0	0.8571428571428571	1	7	4	7.0	False				
AF925	0	0.0	0.6666666666666666	1	3	2	3.0	False				
AB923	1	0.5	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AA762	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AE264	1	0.0	0.0	4	4	4	4.0	True	1.0	1.0	1.0	1.0
AB562	0	0.0	0.5	1	2	2	2.0	False				
AF926	0	0.0	0.8	1	5	3	5.0	False				
AE385	0	0.0	0.0	3	3	3	3.0	False				
AE886	0	0.0	0.0	1	1	1	1.0	False				
AA967	0	1.0	0.0	3	3	3	3.0	False				
AB393	0	0.0	0.14285714285714285	4	5	5	4.666666666666667	False				
AF816	0	1.0	0.0	1	1	1	1.0	False				
AF831	0	0.0	0.2	4	5	5	5.0	False				
AC161	0	0.0	0.3333333333333333	2	4	3	3.0	False				
AE982	1	0.0	0.16666666666666666	4	5	5	4.8	True	1.0	1.0	1.0	1.0
AF243	0	0.0	0.0	1	1	1	1.0	False				
AE416	0	0.0	0.5	1	2	2	2.0	False				
AF016	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AG010	0	0.0	0.0	2	2	2	2.0	False				
AD834	0	1.0	0.6923076923076923	1	19	10	3.25	False				
AF743	0	0.0	0.0	2	2	2	2.0	False				
AH139	0	0.0	0.5	1	2	2	2.0	False				
AD400	0	0.0	0.0	3	3	3	3.0	False				
AF966	0	0.0	0.0	2	2	2	2.0	False				
AD911	0	0.0	0.0	3	3	3	3.0	False				
AB358	0	0.0	0.0	4	4	4	4.0	False				
AE591	0	0.0	1.0	0	2	1	0.0	False				
AC116	0	1.0	0.0	1	1	1	1.0	False				
AC115	0	1.0	0.75	1	4	3	4.0	False				
AA196	0	1.0	0.9	1	10	6	10.0	False				
AB427	1	0.0	0.5	1	2	2	2.0	True	0.0	0.0	0.0	0.0
AE056	0	0.0	0.0	3	3	3	3.0	False				
AE174	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AE055	1	0.0	0.5	1	2	2	2.0	True	0.0	0.0	0.0	0.0
AG285	0	1.0	0.0	1	1	1	1.0	False				
AF706	1	0.6666666666666666	0.0	4	4	4	4.0	True	1.0	1.0	1.0	1.0
AC179	0	0.0	0.0	3	3	3	3.0	False				
AD509	0	0.0	0.0	2	2	2	2.0	False				
AE870	0	0.0	0.0	2	2	2	2.0	False				
AF112	0	0.0	0.0	2	2	2	2.0	False				
AD086	0	0.0	0.0	2	2	2	2.0	False				
AD248	0	0.0	0.0	2	2	2	2.0	False				
AC450	0	0.0	0.0	2	2	2	2.0	False				
AB883	0	1.0	0.0	1	1	1	1.0	False				
AD621	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AC348	0	0.0	0.0	2	2	2	2.0	False				
AC584	0	0.0	0.0	2	2	2	2.0	False				
AF574	0	0.0	0.3333333333333333	1	2	2	1.5	False				
AE843	0	0.0	0.14285714285714285	3	4	4	3.5	False				
AD316	0	1.0	0.0	1	1	1	1.0	False				
AB886	0	1.0	0.5	2	4	3	4.0	False				
AA714	0	0.0	0.0	1	1	1	1.0	False				
AD436	0	0.0	0.0	2	2	2	2.0	False				
AC974	0	0.0	0.0	2	2	2	2.0	False				
AG873	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AD151	0	0.0	0.0	2	2	2	2.0	False				
AC505	0	0.0	0.25	3	4	4	4.0	False				
AD198	0	1.0	0.16666666666666666	3	4	4	3.5999999999999996	False				
AF333	0	1.0	0.5	1	2	2	2.0	False				
AH070	0	0.0	0.0	2	2	2	2.0	False				
AF693	0	0.0	0.0	2	2	2	2.0	False				
AE405	0	0.0	0.1111111111111111	5	6	6	5.625	False				
AC419	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AG695	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AH055	0	0.0	0.3333333333333333	1	2	2	1.5	False				
AF131	0	0.0	0.5	1	2	2	2.0	False				
AG030	0	0.0	0.5	1	2	2	2.0	False				
AD658	0	0.0	0.0	2	2	2	2.0	False				
AA455	0	0.0	0.0	2	2	2	2.0	False				
AF089	0	0.0	0.5	2	4	3	4.0	False				
AH075	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AE971	1	0.0	0.5	2	4	3	4.0	True	0.0	1.0	1.0	1.0
AC075	0	0.0	0.1875	5	8	7	6.153846153846154	False				
AE638	0	0.0	0.0	2	2	2	2.0	False				
AF267	0	0.0	0.0	2	2	2	2.0	False				
AB691	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AC029	0	0.0	0.0	2	2	2	2.0	False				
AC061	0	0.0	0.0	2	2	2	2.0	False				
AD758	0	0.0	0.5	1	2	2	2.0	False				
AA823	0	0.0	0.0	1	1	1	1.0	False				
AE862	0	1.0	0.2	4	5	5	5.0	False				
AB626	0	0.0	0.0	2	2	2	2.0	False				
AG885	0	0.0	0.5	1	2	2	2.0	False				
AA946	0	0.0	0.1111111111111111	3	4	4	3.375	False				
AH022	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AH305	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AE129	0	1.0	0.0	1	1	1	1.0	False				
AF214	0	1.0	0.0	3	3	3	3.0	False				
AB099	0	0.0	0.0	1	1	1	1.0	False				
AD652	0	1.0	0.0	2	2	2	2.0	False				
AF681	0	1.0	0.0	1	1	1	1.0	False				
AF793	0	1.0	0.0	2	2	2	2.0	False				
AF792	0	1.0	0.0	2	2	2	2.0	False				
AA989	0	1.0	0.0	2	2	2	2.0	False				
AE729	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AF454	2	0.0	0.25	3	4	4	4.0	True	1.0	1.0	1.0	1.0
AD804	0	0.0	0.0	2	2	2	2.0	False				
AA305	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AF911	0	1.0	0.0	2	2	2	2.0	False				
AG387	0	1.0	0.0	1	1	1	1.0	False				
AB645	0	1.0	0.0	2	2	2	2.0	False				
AC745	0	0.0	0.0	4	4	4	4.0	False				
AG456	1	0.0	0.0	4	4	4	4.0	True	1.0	1.0	1.0	1.0
AB185	0	0.0	0.0	2	2	2	2.0	False				
AE453	0	0.0	0.0	2	2	2	2.0	False				
AF591	0	0.0	0.0	3	3	3	3.0	False				
AA047	0	0.0	0.0	3	3	3	3.0	False				
AA220	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AC652	0	0.0	0.5	1	2	2	2.0	False				
AF148	1	0.0	0.3333333333333333	2	3	3	3.0	True	0.0	1.0	1.0	1.0
AE964	0	0.0	0.5	1	2	2	2.0	False				
AD993	0	0.0	0.0	4	4	4	4.0	False				
AC329	0	0.0	0.0	2	2	2	2.0	False				
AA602	0	0.0	0.0	2	2	2	2.0	False				
AF151	0	1.0	0.16666666666666666	2	3	3	2.4	False				
AC750	0	0.0	0.5714285714285714	2	6	4	4.666666666666666	False				
AB180	0	0.0	0.2222222222222222	4	6	5	5.142857142857142	False				
AF636	0	1.0	0.0	1	1	1	1.0	False				
AG050	0	1.0	0.3333333333333333	2	3	3	3.0	False				
AB381	0	0.0	0.0	1	1	1	1.0	False				
AD117	0	0.0	0.0	3	3	3	3.0	False				
AA687	0	0.0	0.6666666666666666	1	3	2	3.0	False				
AD321	0	0.0	0.0	1	1	1	1.0	False				
AB302	0	0.0	0.0	2	2	2	2.0	False				
AC016	0	0.0	0.0	2	2	2	2.0	False				
AC460	0	0.0	0.3333333333333333	1	2	2	1.5	False				
AC466	0	0.0	0.0	1	1	1	1.0	False				
AA082	1	0.5	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AB246	0	0.0	0.0	3	3	3	3.0	False				
AB616	0	0.0	0.18181818181818182	5	7	6	6.111111111111112	False				
AB725	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AB476	0	0.0	0.6666666666666666	1	3	2	3.0	False				
AB135	0	0.0	0.0	2	2	2	2.0	False				
AB211	0	0.0	0.0	3	3	3	3.0	False				
AC189	0	0.0	0.0	2	2	2	2.0	False				
AG554	0	1.0	0.0	1	1	1	1.0	False				
AE653	0	0.0	0.0	2	2	2	2.0	False				
AA238	0	0.0	0.0	1	1	1	1.0	False				
AB761	0	0.0	0.0	4	4	4	4.0	False				
AH052	0	0.0	0.0	2	2	2	2.0	False				
AC688	0	1.0	0.0	2	2	2	2.0	False				
AG808	0	0.0	0.2	4	5	5	5.0	False				
AC710	0	1.0	0.0	3	3	3	3.0	False				
AC069	0	1.0	0.0	1	1	1	1.0	False				
AD950	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AC231	0	1.0	0.0	1	1	1	1.0	False				
AG305	0	0.0	0.0	1	1	1	1.0	False				
AA573	0	0.0	0.0	2	2	2	2.0	False				
AF255	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AC136	0	0.0	0.0	3	3	3	3.0	False				
AC909	0	1.0	0.3333333333333333	1	3	2	1.5	False				
AG939	0	0.0	0.5	2	5	4	4.0	False				
AE493	0	1.0	0.0	2	2	2	2.0	False				
AE879	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AF145	0	0.0	0.5	1	2	2	2.0	False				
AA591	0	0.0	0.3333333333333333	1	2	2	1.5	False				
AE532	0	0.0	0.0	1	1	1	1.0	False				
AG208	0	0.0	0.0	1	1	1	1.0	False				
AA715	0	0.0	0.0	1	1	1	1.0	False				
AF657	0	0.0	0.0	2	2	2	2.0	False				
AC848	0	0.0	0.0	1	1	1	1.0	False				
AE530	0	0.0	0.0	1	1	1	1.0	False				
AE992	0	0.0	0.0	1	1	1	1.0	False				
AD632	0	0.0	0.0	2	2	2	2.0	False				
AD627	0	0.0	0.0	3	3	3	3.0	False				
AA731	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AD943	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AC956	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AH091	0	0.0	0.2	1	2	2	1.25	False				
AG156	0	0.0	0.0	2	2	2	2.0	False				
AC379	0	0.0	0.0	1	1	1	1.0	False				
AC829	0	0.0	0.0	1	1	1	1.0	False				
AD203	0	0.0	0.0	1	1	1	1.0	False				
AB188	0	0.0	0.0	1	1	1	1.0	False				
AB618	0	0.0	0.0	3	3	3	3.0	False				
AE995	0	0.0	0.0	1	1	1	1.0	False				
AD023	0	0.0	0.0	1	1	1	1.0	False				
AA138	0	0.0	0.0	1	1	1	1.0	False				
AE182	0	0.0	0.0	1	1	1	1.0	False				
AD016	0	0.0	0.0	1	1	1	1.0	False				
AA513	0	1.0	0.3333333333333333	2	3	3	3.0	False				
AH420	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB508	0	1.0	0.0	2	2	2	2.0	False				
AB763	0	0.0	0.0	2	2	2	2.0	False				
AB770	0	0.0	0.0	2	2	2	2.0	False				
AE860	0	0.0	0.0	1	1	1	1.0	False				
AD456	0	1.0	0.0	2	2	2	2.0	False				
AB506	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AF216	0	0.0	0.0	1	1	1	1.0	False				
AB762	0	0.0	0.0	2	2	2	2.0	False				
AB766	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AB765	0	0.0	0.0	1	1	1	1.0	False				
AD186	0	1.0	0.0	2	2	2	2.0	False				
AG568	0	0.0	0.0	2	2	2	2.0	False				
AA644	0	0.0	0.25	1	2	2	1.3333333333333333	False				
AA068	0	1.0	0.6666666666666666	1	3	2	3.0	False				
AE755	0	0.0	1.0	0	1	1	0.0	False				
AE065	0	1.0	0.0	1	1	1	1.0	False				
AG621	0	0.0	0.0	3	3	3	3.0	False				
AE522	0	1.0	0.0	1	1	1	1.0	False				
AH121	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AA030	0	0.0	0.5	1	2	2	2.0	False				
AA333	0	0.0	0.25	3	4	4	4.0	False				
AB764	0	0.0	0.0	1	1	1	1.0	False				
AB400	0	1.0	0.0	1	1	1	1.0	False				
AC930	1	0.0	0.0	1	1	1	1.0	True	0.0	0.0	0.0	0.0
AA075	0	0.0	0.0	2	2	2	2.0	False				
AA074	1	0.0	0.3333333333333333	1	2	2	1.5	True	0.0	0.0	0.0	0.0
AD216	1	0.2	0.3333333333333333	3	5	4	4.5	True	1.0	1.0	1.0	1.0
AE262	0	0.0	0.2	2	3	3	2.5	False				
AD846	0	0.0	0.0	2	2	2	2.0	False				
AB560	0	0.0	0.0	4	4	4	4.0	False				
AB535	0	1.0	0.0	1	1	1	1.0	False				
AD072	0	0.0	0.0	1	1	1	1.0	False				
AD591	0	1.0	0.0	3	3	3	3.0	False				
AA695	0	0.0	0.0	3	3	3	3.0	False				
AD755	0	0.0	0.5	1	2	2	2.0	False				
AD622	0	0.0	0.125	4	5	5	4.571428571428571	False				
AD583	0	1.0	0.0	1	1	1	1.0	False				
AB247	0	0.0	0.0	2	2	2	2.0	False				
AF550	0	0.0	0.0	1	1	1	1.0	False				
AC184	0	0.0	0.0	2	2	2	2.0	False				
AC454	0	0.0	0.0	5	5	5	5.0	False				
AD473	0	0.0	0.0	2	2	2	2.0	False				
AD371	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AE399	0	0.0	0.25	1	2	2	1.3333333333333333	False				
AH264	0	0.0	0.0	2	2	2	2.0	False				
AE673	0	0.0	0.08333333333333333	3	4	4	3.2727272727272725	False				
AA463	0	1.0	0.0	2	2	2	2.0	False				
AC810	0	0.0	0.0	4	4	4	4.0	False				
AA288	0	0.0	0.0	4	4	4	4.0	False				
AF569	0	0.0	0.8	1	5	3	5.0	False				
AF563	1	0.5	0.2727272727272727	6	9	8	8.25	True	1.0	1.0	1.0	1.0
AC940	0	1.0	0.0	4	4	4	4.0	False				
AG956	0	0.0	0.0	1	1	1	1.0	False				
AD421	0	0.0	0.0	1	1	1	1.0	False				
AB976	1	0.0	0.0	0	0	0	0.0	True	0.0	0.0	0.0	0.0
AE319	1	0.5	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AE742	0	1.0	0.0	1	1	1	1.0	False				
AC561	0	0.0	0.0	4	4	4	4.0	False				
AC972	0	0.0	0.0	1	1	1	1.0	False				
AG538	0	0.0	0.0	5	5	5	5.0	False				
AG620	0	0.0	0.0	1	1	1	1.0	False				
AD608	0	0.0	0.0	4	4	4	4.0	False				
AB498	0	0.0	0.0	2	2	2	2.0	False				
AA418	0	0.0	0.6666666666666666	1	3	2	3.0	False				
AB244	0	0.0	0.0	2	2	2	2.0	False				
AG150	0	0.0	0.5	1	2	2	2.0	False				
AB987	0	1.0	0.0	3	3	3	3.0	False				
AA570	1	0.0	0.0	2	2	2	2.0	True	0.0	0.0	0.0	0.0
AD496	0	1.0	0.0	1	1	1	1.0	False				
AE651	0	0.0	0.25	2	3	3	2.6666666666666665	False				
AD301	1	0.0	0.125	4	5	5	4.571428571428571	True	1.0	1.0	1.0	1.0
AG023	0	1.0	0.0	1	1	1	1.0	False				
AG024	0	1.0	0.0	1	1	1	1.0	False				
AB278	0	1.0	0.25	3	4	4	4.0	False				
AA485	0	0.0	0.0	4	4	4	4.0	False				
AC150	0	1.0	1.0	0	1	1	0.0	False				
AE211	0	0.0	0.8888888888888888	1	9	5	9.0	False				
AD962	0	1.0	0.9803921568627451	1	51	26	51.0	False				
AG295	0	0.0	0.3333333333333333	2	3	3	3.0	False				
AA845	0	0.0	0.16666666666666666	4	5	5	4.8	False				
AH444	0	0.0	0.0	3	3	3	3.0	False				
AB275	0	1.0	0.3333333333333333	2	5	4	3.0	False				
AC753	1	0.0	0.3333333333333333	2	3	3	3.0	True	0.0	1.0	1.0	1.0
